Year,Industry,AI_Tool,Region,Company_Size,Adoption_Rate_%,Number_of_Users_(Millions)
2024,Healthcare,Gemini,Asia-Pacific,Medium,98.0,4.801
2024,Healthcare,Gemini,Asia-Pacific,Large,98.0,6.493
2024,Healthcare,Gemini,Asia-Pacific,Enterprise,98.0,3.113
2024,Healthcare,Gemini,Latin America,Small,78.33,1.947
2024,Healthcare,Gemini,Latin America,Medium,84.28,3.841
2024,Healthcare,Gemini,Latin America,Large,83.0,3.935
2024,Healthcare,Gemini,Latin America,Enterprise,95.91,2.757
2024,Healthcare,Gemini,Middle East & Africa,Small,77.99,4.144
2024,Healthcare,Gemini,Middle East & Africa,Medium,80.81,2.553
2024,Healthcare,Gemini,Middle East & Africa,Large,92.65,6.7
2024,Healthcare,Gemini,Middle East & Africa,Enterprise,93.09,2.292
2024,Healthcare,Claude,North America,Small,94.54,3.248
2024,Healthcare,Claude,North America,Medium,98.0,7.039
2024,Healthcare,Claude,North America,Large,98.0,3.78
2024,Healthcare,Claude,North America,Enterprise,98.0,4.482
2024,Healthcare,Claude,Europe,Small,87.08,5.539
2024,Healthcare,Claude,Europe,Medium,87.78,0.75
2024,Healthcare,Claude,Europe,Large,98.0,6.019
2024,Healthcare,Claude,Europe,Enterprise,98.0,6.987
2024,Healthcare,Claude,Asia-Pacific,Small,84.73,5.921
2024,Healthcare,Claude,Asia-Pacific,Medium,98.0,5.864
2024,Healthcare,Claude,Asia-Pacific,Large,98.0,6.849
2024,Healthcare,Claude,Asia-Pacific,Enterprise,98.0,5.447
2024,Healthcare,Claude,Latin America,Small,83.16,0.85
2024,Healthcare,Claude,Latin America,Medium,79.0,2.653
2024,Healthcare,Claude,Latin America,Large,82.83,0.75
2024,Healthcare,Claude,Latin America,Enterprise,94.19,1.554
2024,Healthcare,Claude,Middle East & Africa,Small,78.93,5.857
2024,Healthcare,Claude,Middle East & Africa,Medium,81.77,2.525
2024,Healthcare,Claude,Middle East & Africa,Large,87.08,1.635
2024,Healthcare,Claude,Middle East & Africa,Enterprise,93.09,5.207
2024,Healthcare,Jasper,North America,Small,91.26,5.99
2024,Healthcare,Jasper,North America,Medium,98.0,6.114
2024,Healthcare,Jasper,North America,Large,98.0,4.104
2024,Healthcare,Jasper,North America,Enterprise,98.0,4.256
2024,Healthcare,Jasper,Europe,Small,89.15,2.885
2024,Healthcare,Jasper,Europe,Medium,91.57,0.968
2024,Healthcare,Jasper,Europe,Large,98.0,3.435
2024,Healthcare,Jasper,Europe,Enterprise,97.98,2.546
2024,Healthcare,Jasper,Asia-Pacific,Small,91.33,6.826
2024,Healthcare,Jasper,Asia-Pacific,Medium,94.54,2.812
2024,Healthcare,Jasper,Asia-Pacific,Large,98.0,5.487
2024,Healthcare,Jasper,Asia-Pacific,Enterprise,98.0,3.328
2024,Healthcare,Jasper,Latin America,Small,78.02,2.957
2024,Healthcare,Jasper,Latin America,Medium,86.04,4.401
2024,Healthcare,Jasper,Latin America,Large,87.1,3.42
2024,Healthcare,Jasper,Latin America,Enterprise,94.41,2.712
2024,Healthcare,Jasper,Middle East & Africa,Small,78.02,4.437
2024,Healthcare,Jasper,Middle East & Africa,Medium,81.66,6.066
2024,Healthcare,Jasper,Middle East & Africa,Large,86.98,5.153
2024,Healthcare,Jasper,Middle East & Africa,Enterprise,91.0,2.907
2024,Finance,ChatGPT,North America,Small,98.0,5.956
2024,Finance,ChatGPT,North America,Medium,98.0,4.256
2024,Finance,ChatGPT,North America,Large,98.0,4.979
2024,Finance,ChatGPT,North America,Enterprise,98.0,2.121
2024,Finance,ChatGPT,Europe,Small,98.0,4.502
2024,Finance,ChatGPT,Europe,Medium,98.0,6.534
2024,Finance,ChatGPT,Europe,Large,98.0,5.721
2024,Finance,ChatGPT,Europe,Enterprise,98.0,3.641
2024,Finance,ChatGPT,Asia-Pacific,Small,98.0,3.19
2024,Finance,ChatGPT,Asia-Pacific,Medium,98.0,4.93
2024,Finance,ChatGPT,Asia-Pacific,Large,98.0,3.698
2024,Finance,ChatGPT,Asia-Pacific,Enterprise,98.0,6.366
2024,Finance,ChatGPT,Latin America,Small,89.56,2.63
2024,Finance,ChatGPT,Latin America,Medium,98.0,5.226
2024,Finance,ChatGPT,Latin America,Large,97.68,2.776
2024,Finance,ChatGPT,Latin America,Enterprise,98.0,6.688
2024,Finance,ChatGPT,Middle East & Africa,Small,92.22,0.817
2024,Finance,ChatGPT,Middle East & Africa,Medium,91.66,4.837
2024,Finance,ChatGPT,Middle East & Africa,Large,91.04,5.983
2024,Finance,ChatGPT,Middle East & Africa,Enterprise,98.0,6.386
2024,Finance,GitHub Copilot,North America,Small,98.0,3.168
2024,Finance,GitHub Copilot,North America,Medium,98.0,3.485
2024,Finance,GitHub Copilot,North America,Large,98.0,6.973
2024,Finance,GitHub Copilot,North America,Enterprise,98.0,1.923
2024,Finance,GitHub Copilot,Europe,Small,98.0,2.403
2024,Finance,GitHub Copilot,Europe,Medium,98.0,2.883
2024,Finance,GitHub Copilot,Europe,Large,98.0,2.912
2024,Finance,GitHub Copilot,Europe,Enterprise,98.0,4.267
2024,Finance,GitHub Copilot,Asia-Pacific,Small,98.0,6.314
2024,Finance,GitHub Copilot,Asia-Pacific,Medium,98.0,5.485
2024,Finance,GitHub Copilot,Asia-Pacific,Large,98.0,6.956
2024,Finance,GitHub Copilot,Asia-Pacific,Enterprise,98.0,4.403
2024,Finance,GitHub Copilot,Latin America,Small,93.75,4.767
2024,Finance,GitHub Copilot,Latin America,Medium,97.76,0.936
2024,Finance,GitHub Copilot,Latin America,Large,98.0,5.998
2024,Finance,GitHub Copilot,Latin America,Enterprise,98.0,4.597
2024,Finance,GitHub Copilot,Middle East & Africa,Small,90.56,2.412
2024,Finance,GitHub Copilot,Middle East & Africa,Medium,91.9,4.66
2024,Finance,GitHub Copilot,Middle East & Africa,Large,95.17,2.042
2024,Finance,GitHub Copilot,Middle East & Africa,Enterprise,98.0,4.847
2024,Finance,Midjourney,North America,Small,98.0,6.26
2024,Finance,Midjourney,North America,Medium,98.0,2.899
2024,Finance,Midjourney,North America,Large,98.0,2.238
2024,Finance,Midjourney,North America,Enterprise,98.0,3.312
2024,Finance,Midjourney,Europe,Small,98.0,6.699
2024,Finance,Midjourney,Europe,Medium,98.0,6.791
2024,Finance,Midjourney,Europe,Large,98.0,0.899
2024,Finance,Midjourney,Europe,Enterprise,98.0,3.274
2024,Finance,Midjourney,Asia-Pacific,Small,98.0,5.108
2024,Finance,Midjourney,Asia-Pacific,Medium,98.0,1.026
2024,Finance,Midjourney,Asia-Pacific,Large,98.0,3.594
2024,Finance,Midjourney,Asia-Pacific,Enterprise,98.0,5.153
2024,Finance,Midjourney,Latin America,Small,85.84,1.024
2024,Finance,Midjourney,Latin America,Medium,89.49,3.096
2024,Finance,Midjourney,Latin America,Large,98.0,3.47
2024,Finance,Midjourney,Latin America,Enterprise,98.0,3.537
2024,Finance,Midjourney,Middle East & Africa,Small,90.68,2.315
2024,Finance,Midjourney,Middle East & Africa,Medium,95.04,3.536
2024,Finance,Midjourney,Middle East & Africa,Large,98.0,1.467
2024,Finance,Midjourney,Middle East & Africa,Enterprise,98.0,4.887
2024,Finance,Gemini,North America,Small,98.0,4.235
2024,Finance,Gemini,North America,Medium,98.0,6.531
2024,Finance,Gemini,North America,Large,98.0,2.263
2024,Finance,Gemini,North America,Enterprise,98.0,6.518
2024,Finance,Gemini,Europe,Small,98.0,1.973
2024,Finance,Gemini,Europe,Medium,98.0,5.85
2024,Finance,Gemini,Europe,Large,98.0,3.124
2024,Finance,Gemini,Europe,Enterprise,98.0,6.372
2024,Finance,Gemini,Asia-Pacific,Small,98.0,6.669
2024,Finance,Gemini,Asia-Pacific,Medium,98.0,6.7
2024,Finance,Gemini,Asia-Pacific,Large,98.0,0.9
2024,Finance,Gemini,Asia-Pacific,Enterprise,98.0,3.228
2024,Finance,Gemini,Latin America,Small,91.29,2.367
2024,Finance,Gemini,Latin America,Medium,98.0,2.737
2024,Finance,Gemini,Latin America,Large,98.0,5.542
2024,Finance,Gemini,Latin America,Enterprise,98.0,6.655
2024,Finance,Gemini,Middle East & Africa,Small,85.27,6.008
2024,Finance,Gemini,Middle East & Africa,Medium,96.99,2.459
2024,Finance,Gemini,Middle East & Africa,Large,95.59,1.612
2024,Finance,Gemini,Middle East & Africa,Enterprise,98.0,2.72
2024,Finance,Claude,North America,Small,98.0,6.138
2024,Finance,Claude,North America,Medium,98.0,5.771
2024,Finance,Claude,North America,Large,98.0,7.124
2024,Finance,Claude,North America,Enterprise,98.0,0.789
2024,Finance,Claude,Europe,Small,98.0,7.001
2024,Finance,Claude,Europe,Medium,98.0,2.999
2024,Finance,Claude,Europe,Large,98.0,4.622
2024,Finance,Claude,Europe,Enterprise,98.0,2.838
2024,Finance,Claude,Asia-Pacific,Small,98.0,1.015
2024,Finance,Claude,Asia-Pacific,Medium,98.0,0.809
2024,Finance,Claude,Asia-Pacific,Large,98.0,5.13
2024,Finance,Claude,Asia-Pacific,Enterprise,98.0,2.151
2024,Finance,Claude,Latin America,Small,87.09,3.878
2024,Finance,Claude,Latin America,Medium,96.3,1.477
2024,Finance,Claude,Latin America,Large,98.0,1.45
2024,Finance,Claude,Latin America,Enterprise,98.0,4.101
2024,Finance,Claude,Middle East & Africa,Small,92.01,6.558
2024,Finance,Claude,Middle East & Africa,Medium,94.3,5.67
2024,Finance,Claude,Middle East & Africa,Large,95.55,3.014
2024,Finance,Claude,Middle East & Africa,Enterprise,98.0,7.0
2024,Finance,Jasper,North America,Small,98.0,2.269
2024,Finance,Jasper,North America,Medium,98.0,1.044
2024,Finance,Jasper,North America,Large,98.0,3.663
2024,Finance,Jasper,North America,Enterprise,98.0,1.493
2024,Finance,Jasper,Europe,Small,98.0,6.6
2024,Finance,Jasper,Europe,Medium,98.0,5.562
2024,Finance,Jasper,Europe,Large,98.0,2.803
2024,Finance,Jasper,Europe,Enterprise,98.0,1.914
2024,Finance,Jasper,Asia-Pacific,Small,98.0,3.371
2024,Finance,Jasper,Asia-Pacific,Medium,98.0,1.859
2024,Finance,Jasper,Asia-Pacific,Large,98.0,3.137
2024,Finance,Jasper,Asia-Pacific,Enterprise,98.0,7.03
2024,Finance,Jasper,Latin America,Small,93.53,3.181
2024,Finance,Jasper,Latin America,Medium,96.59,0.753
2024,Finance,Jasper,Latin America,Large,98.0,6.022
2024,Finance,Jasper,Latin America,Enterprise,98.0,1.617
2024,Finance,Jasper,Middle East & Africa,Small,91.63,5.445
2024,Finance,Jasper,Middle East & Africa,Medium,98.0,3.572
2024,Finance,Jasper,Middle East & Africa,Large,96.86,2.322
2024,Finance,Jasper,Middle East & Africa,Enterprise,98.0,5.557
2024,Retail,ChatGPT,North America,Small,83.23,2.588
2024,Retail,ChatGPT,North America,Medium,86.8,6.051
2024,Retail,ChatGPT,North America,Large,90.77,6.302
2024,Retail,ChatGPT,North America,Enterprise,98.0,3.713
2024,Retail,ChatGPT,Europe,Small,76.1,1.741
2024,Retail,ChatGPT,Europe,Medium,88.67,1.858
2024,Retail,ChatGPT,Europe,Large,93.1,4.501
2024,Retail,ChatGPT,Europe,Enterprise,93.22,5.032
2024,Retail,ChatGPT,Asia-Pacific,Small,79.38,0.833
2024,Retail,ChatGPT,Asia-Pacific,Medium,77.75,4.873
2024,Retail,ChatGPT,Asia-Pacific,Large,89.92,0.741
2024,Retail,ChatGPT,Asia-Pacific,Enterprise,98.0,1.858
2024,Retail,ChatGPT,Latin America,Small,71.67,4.349
2024,Retail,ChatGPT,Latin America,Medium,78.35,1.93
2024,Retail,ChatGPT,Latin America,Large,80.06,2.345
2024,Retail,ChatGPT,Latin America,Enterprise,89.29,3.958
2024,Retail,ChatGPT,Middle East & Africa,Small,63.38,4.245
2024,Retail,ChatGPT,Middle East & Africa,Medium,64.38,2.313
2024,Retail,ChatGPT,Middle East & Africa,Large,75.22,1.538
2024,Retail,ChatGPT,Middle East & Africa,Enterprise,86.59,4.046
2024,Retail,GitHub Copilot,North America,Small,71.92,1.12
2024,Retail,GitHub Copilot,North America,Medium,87.6,3.121
2024,Retail,GitHub Copilot,North America,Large,85.2,5.962
2024,Retail,GitHub Copilot,North America,Enterprise,97.06,3.189
2024,Retail,GitHub Copilot,Europe,Small,77.75,4.279
2024,Retail,GitHub Copilot,Europe,Medium,88.43,2.216
2024,Retail,GitHub Copilot,Europe,Large,87.19,5.546
2024,Retail,GitHub Copilot,Europe,Enterprise,97.78,3.143
2024,Retail,GitHub Copilot,Asia-Pacific,Small,81.18,0.651
2024,Retail,GitHub Copilot,Asia-Pacific,Medium,82.28,3.257
2024,Retail,GitHub Copilot,Asia-Pacific,Large,91.96,6.769
2024,Retail,GitHub Copilot,Asia-Pacific,Enterprise,93.28,3.624
2024,Retail,GitHub Copilot,Latin America,Small,67.13,2.75
2024,Retail,GitHub Copilot,Latin America,Medium,77.39,5.441
2024,Retail,GitHub Copilot,Latin America,Large,77.87,2.141
2024,Retail,GitHub Copilot,Latin America,Enterprise,86.18,3.817
2024,Retail,GitHub Copilot,Middle East & Africa,Small,62.79,2.523
2024,Retail,GitHub Copilot,Middle East & Africa,Medium,63.06,4.013
2024,Retail,GitHub Copilot,Middle East & Africa,Large,73.23,0.637
2024,Retail,GitHub Copilot,Middle East & Africa,Enterprise,85.59,5.62
2024,Retail,Midjourney,North America,Small,83.69,0.769
2024,Retail,Midjourney,North America,Medium,82.49,2.843
2024,Retail,Midjourney,North America,Large,85.02,5.832
2024,Retail,Midjourney,North America,Enterprise,97.24,6.435
2024,Retail,Midjourney,Europe,Small,76.27,3.8
2024,Retail,Midjourney,Europe,Medium,81.54,2.463
2024,Retail,Midjourney,Europe,Large,86.59,1.429
2024,Retail,Midjourney,Europe,Enterprise,95.15,5.122
2024,Retail,Midjourney,Asia-Pacific,Small,81.83,0.937
2024,Retail,Midjourney,Asia-Pacific,Medium,83.53,1.841
2024,Retail,Midjourney,Asia-Pacific,Large,86.41,4.205
2024,Retail,Midjourney,Asia-Pacific,Enterprise,98.0,5.538
2024,Retail,Midjourney,Latin America,Small,70.69,3.41
2024,Retail,Midjourney,Latin America,Medium,69.92,2.361
2024,Retail,Midjourney,Latin America,Large,85.22,1.591
2024,Retail,Midjourney,Latin America,Enterprise,91.17,3.162
2024,Retail,Midjourney,Middle East & Africa,Small,59.74,3.517
2024,Retail,Midjourney,Middle East & Africa,Medium,62.27,2.495
2024,Retail,Midjourney,Middle East & Africa,Large,73.43,2.611
2024,Retail,Midjourney,Middle East & Africa,Enterprise,83.21,5.044
2024,Retail,Gemini,North America,Small,90.14,1.001
2024,Retail,Gemini,North America,Medium,94.97,3.267
2024,Retail,Gemini,North America,Large,94.79,5.038
2024,Retail,Gemini,North America,Enterprise,98.0,2.99
2024,Retail,Gemini,Europe,Small,81.87,5.495
2024,Retail,Gemini,Europe,Medium,82.62,1.514
2024,Retail,Gemini,Europe,Large,81.95,0.847
2024,Retail,Gemini,Europe,Enterprise,90.08,4.313
2024,Retail,Gemini,Asia-Pacific,Small,78.64,4.518
2024,Retail,Gemini,Asia-Pacific,Medium,89.09,4.443
2024,Retail,Gemini,Asia-Pacific,Large,86.04,4.765
2024,Retail,Gemini,Asia-Pacific,Enterprise,96.63,6.298
2024,Retail,Gemini,Latin America,Small,73.13,1.094
2024,Retail,Gemini,Latin America,Medium,73.68,4.722
2024,Retail,Gemini,Latin America,Large,84.39,6.167
2024,Retail,Gemini,Latin America,Enterprise,87.16,1.146
2024,Retail,Gemini,Middle East & Africa,Small,68.25,4.687
2024,Retail,Gemini,Middle East & Africa,Medium,67.71,2.822
2024,Retail,Gemini,Middle East & Africa,Large,80.45,5.126
2024,Retail,Gemini,Middle East & Africa,Enterprise,84.92,1.333
2024,Retail,Claude,North America,Small,81.67,3.097
2024,Retail,Claude,North America,Medium,92.51,3.341
2024,Retail,Claude,North America,Large,94.73,4.216
2024,Retail,Claude,North America,Enterprise,98.0,7.04
2024,Retail,Claude,Europe,Small,79.28,4.941
2024,Retail,Claude,Europe,Medium,78.74,4.2
2024,Retail,Claude,Europe,Large,91.88,6.029
2024,Retail,Claude,Europe,Enterprise,98.0,6.17
2024,Retail,Claude,Asia-Pacific,Small,73.91,4.893
2024,Retail,Claude,Asia-Pacific,Medium,82.87,3.038
2024,Retail,Claude,Asia-Pacific,Large,87.56,0.68
2024,Retail,Claude,Asia-Pacific,Enterprise,98.0,4.012
2024,Retail,Claude,Latin America,Small,68.0,1.777
2024,Retail,Claude,Latin America,Medium,70.44,2.638
2024,Retail,Claude,Latin America,Large,76.01,4.58
2024,Retail,Claude,Latin America,Enterprise,83.08,1.473
2024,Retail,Claude,Middle East & Africa,Small,66.63,3.558
2024,Retail,Claude,Middle East & Africa,Medium,69.93,4.353
2024,Retail,Claude,Middle East & Africa,Large,72.82,4.943
2024,Retail,Claude,Middle East & Africa,Enterprise,80.15,4.47
2024,Retail,Jasper,North America,Small,87.59,3.106
2024,Retail,Jasper,North America,Medium,91.76,0.964
2024,Retail,Jasper,North America,Large,94.68,3.732
2024,Retail,Jasper,North America,Enterprise,98.0,6.687
2024,Retail,Jasper,Europe,Small,71.98,4.781
2024,Retail,Jasper,Europe,Medium,78.0,4.781
2024,Retail,Jasper,Europe,Large,82.61,1.819
2024,Retail,Jasper,Europe,Enterprise,95.18,4.93
2024,Retail,Jasper,Asia-Pacific,Small,84.42,6.046
2024,Retail,Jasper,Asia-Pacific,Medium,83.49,5.166
2024,Retail,Jasper,Asia-Pacific,Large,95.03,2.967
2024,Retail,Jasper,Asia-Pacific,Enterprise,95.87,1.8
2024,Retail,Jasper,Latin America,Small,66.62,4.563
2024,Retail,Jasper,Latin America,Medium,70.45,1.665
2024,Retail,Jasper,Latin America,Large,76.32,5.3
2024,Retail,Jasper,Latin America,Enterprise,84.74,1.434
2024,Retail,Jasper,Middle East & Africa,Small,57.16,0.68
2024,Retail,Jasper,Middle East & Africa,Medium,70.57,0.767
2024,Retail,Jasper,Middle East & Africa,Large,73.64,2.257
2024,Retail,Jasper,Middle East & Africa,Enterprise,88.44,3.161
2024,Manufacturing,ChatGPT,North America,Small,78.47,2.282
2024,Manufacturing,ChatGPT,North America,Medium,82.39,2.737
2024,Manufacturing,ChatGPT,North America,Large,92.15,3.687
2024,Manufacturing,ChatGPT,North America,Enterprise,98.0,3.385
2024,Manufacturing,ChatGPT,Europe,Small,77.66,1.995
2024,Manufacturing,ChatGPT,Europe,Medium,74.1,1.057
2024,Manufacturing,ChatGPT,Europe,Large,76.52,0.659
2024,Manufacturing,ChatGPT,Europe,Enterprise,82.18,5.136
2024,Manufacturing,ChatGPT,Asia-Pacific,Small,78.21,0.977
2024,Manufacturing,ChatGPT,Asia-Pacific,Medium,71.63,1.383
2024,Manufacturing,ChatGPT,Asia-Pacific,Large,84.99,6.089
2024,Manufacturing,ChatGPT,Asia-Pacific,Enterprise,95.55,7.158
2024,Manufacturing,ChatGPT,Latin America,Small,55.2,3.612
2024,Manufacturing,ChatGPT,Latin America,Medium,62.3,4.667
2024,Manufacturing,ChatGPT,Latin America,Large,75.85,4.571
2024,Manufacturing,ChatGPT,Latin America,Enterprise,81.13,2.554
2024,Manufacturing,ChatGPT,Middle East & Africa,Small,62.83,3.389
2024,Manufacturing,ChatGPT,Middle East & Africa,Medium,64.08,0.572
2024,Manufacturing,ChatGPT,Middle East & Africa,Large,64.4,1.496
2024,Manufacturing,ChatGPT,Middle East & Africa,Enterprise,74.35,5.102
2024,Manufacturing,GitHub Copilot,North America,Small,79.76,3.474
2024,Manufacturing,GitHub Copilot,North America,Medium,74.88,1.665
2024,Manufacturing,GitHub Copilot,North America,Large,84.03,3.481
2024,Manufacturing,GitHub Copilot,North America,Enterprise,91.49,2.361
2024,Manufacturing,GitHub Copilot,Europe,Small,70.79,0.812
2024,Manufacturing,GitHub Copilot,Europe,Medium,78.61,4.459
2024,Manufacturing,GitHub Copilot,Europe,Large,85.71,2.26
2024,Manufacturing,GitHub Copilot,Europe,Enterprise,83.75,3.855
2024,Manufacturing,GitHub Copilot,Asia-Pacific,Small,70.65,2.744
2024,Manufacturing,GitHub Copilot,Asia-Pacific,Medium,74.15,5.197
2024,Manufacturing,GitHub Copilot,Asia-Pacific,Large,83.95,1.234
2024,Manufacturing,GitHub Copilot,Asia-Pacific,Enterprise,87.57,2.7
2024,Manufacturing,GitHub Copilot,Latin America,Small,62.53,4.477
2024,Manufacturing,GitHub Copilot,Latin America,Medium,62.04,4.639
2024,Manufacturing,GitHub Copilot,Latin America,Large,76.32,4.983
2024,Manufacturing,GitHub Copilot,Latin America,Enterprise,72.3,1.115
2024,Manufacturing,GitHub Copilot,Middle East & Africa,Small,54.77,1.173
2024,Manufacturing,GitHub Copilot,Middle East & Africa,Medium,69.71,2.418
2024,Manufacturing,GitHub Copilot,Middle East & Africa,Large,68.88,1.692
2024,Manufacturing,GitHub Copilot,Middle East & Africa,Enterprise,74.1,2.113
2024,Manufacturing,Midjourney,North America,Small,87.07,4.0
2024,Manufacturing,Midjourney,North America,Medium,79.99,2.816
2024,Manufacturing,Midjourney,North America,Large,88.44,1.422
2024,Manufacturing,Midjourney,North America,Enterprise,90.93,1.32
2024,Manufacturing,Midjourney,Europe,Small,67.27,1.897
2024,Manufacturing,Midjourney,Europe,Medium,78.69,3.115
2024,Manufacturing,Midjourney,Europe,Large,88.15,4.371
2024,Manufacturing,Midjourney,Europe,Enterprise,87.26,4.45
2024,Manufacturing,Midjourney,Asia-Pacific,Small,70.0,2.048
2024,Manufacturing,Midjourney,Asia-Pacific,Medium,83.13,3.081
2024,Manufacturing,Midjourney,Asia-Pacific,Large,82.3,0.648
2024,Manufacturing,Midjourney,Asia-Pacific,Enterprise,93.59,0.972
2024,Manufacturing,Midjourney,Latin America,Small,59.15,2.573
2024,Manufacturing,Midjourney,Latin America,Medium,64.77,4.237
2024,Manufacturing,Midjourney,Latin America,Large,67.63,2.33
2024,Manufacturing,Midjourney,Latin America,Enterprise,81.81,3.418
2024,Manufacturing,Midjourney,Middle East & Africa,Small,59.71,4.115
2024,Manufacturing,Midjourney,Middle East & Africa,Medium,64.57,2.704
2024,Manufacturing,Midjourney,Middle East & Africa,Large,65.31,2.982
2024,Manufacturing,Midjourney,Middle East & Africa,Enterprise,77.35,1.878
2024,Manufacturing,Gemini,North America,Small,83.81,2.082
2024,Manufacturing,Gemini,North America,Medium,77.02,0.849
2024,Manufacturing,Gemini,North America,Large,82.96,6.148
2024,Manufacturing,Gemini,North America,Enterprise,91.16,2.567
2024,Manufacturing,Gemini,Europe,Small,71.52,4.678
2024,Manufacturing,Gemini,Europe,Medium,71.75,3.822
2024,Manufacturing,Gemini,Europe,Large,83.14,4.635
2024,Manufacturing,Gemini,Europe,Enterprise,81.93,4.641
2024,Manufacturing,Gemini,Asia-Pacific,Small,77.32,5.121
2024,Manufacturing,Gemini,Asia-Pacific,Medium,80.49,3.749
2024,Manufacturing,Gemini,Asia-Pacific,Large,91.69,5.752
2024,Manufacturing,Gemini,Asia-Pacific,Enterprise,88.19,0.695
2024,Manufacturing,Gemini,Latin America,Small,65.31,1.482
2024,Manufacturing,Gemini,Latin America,Medium,65.66,2.605
2024,Manufacturing,Gemini,Latin America,Large,69.86,1.359
2024,Manufacturing,Gemini,Latin America,Enterprise,75.01,2.404
2024,Manufacturing,Gemini,Middle East & Africa,Small,56.2,1.334
2024,Manufacturing,Gemini,Middle East & Africa,Medium,61.38,2.596
2024,Manufacturing,Gemini,Middle East & Africa,Large,62.22,3.644
2024,Manufacturing,Gemini,Middle East & Africa,Enterprise,77.45,2.199
2024,Manufacturing,Claude,North America,Small,76.9,2.842
2024,Manufacturing,Claude,North America,Medium,83.43,5.074
2024,Manufacturing,Claude,North America,Large,83.7,2.547
2024,Manufacturing,Claude,North America,Enterprise,97.49,6.89
2024,Manufacturing,Claude,Europe,Small,76.57,4.562
2024,Manufacturing,Claude,Europe,Medium,75.15,5.228
2024,Manufacturing,Claude,Europe,Large,77.26,3.65
2024,Manufacturing,Claude,Europe,Enterprise,89.31,5.362
2024,Manufacturing,Claude,Asia-Pacific,Small,74.12,4.993
2024,Manufacturing,Claude,Asia-Pacific,Medium,78.35,4.135
2024,Manufacturing,Claude,Asia-Pacific,Large,86.44,5.787
2024,Manufacturing,Claude,Asia-Pacific,Enterprise,90.67,5.317
2024,Manufacturing,Claude,Latin America,Small,56.97,2.473
2024,Manufacturing,Claude,Latin America,Medium,66.67,2.106
2024,Manufacturing,Claude,Latin America,Large,73.64,5.079
2024,Manufacturing,Claude,Latin America,Enterprise,81.99,0.697
2024,Manufacturing,Claude,Middle East & Africa,Small,56.42,0.733
2024,Manufacturing,Claude,Middle East & Africa,Medium,64.24,0.572
2024,Manufacturing,Claude,Middle East & Africa,Large,73.7,5.462
2024,Manufacturing,Claude,Middle East & Africa,Enterprise,81.66,2.806
2024,Manufacturing,Jasper,North America,Small,80.44,5.086
2024,Manufacturing,Jasper,North America,Medium,75.0,5.305
2024,Manufacturing,Jasper,North America,Large,84.71,4.266
2024,Manufacturing,Jasper,North America,Enterprise,98.0,6.399
2024,Manufacturing,Jasper,Europe,Small,64.98,1.232
2024,Manufacturing,Jasper,Europe,Medium,75.8,0.569
2024,Manufacturing,Jasper,Europe,Large,78.64,1.884
2024,Manufacturing,Jasper,Europe,Enterprise,90.32,2.494
2024,Manufacturing,Jasper,Asia-Pacific,Small,65.74,3.487
2024,Manufacturing,Jasper,Asia-Pacific,Medium,83.89,0.944
2024,Manufacturing,Jasper,Asia-Pacific,Large,83.99,2.54
2024,Manufacturing,Jasper,Asia-Pacific,Enterprise,87.73,2.41
2024,Manufacturing,Jasper,Latin America,Small,58.11,0.691
2024,Manufacturing,Jasper,Latin America,Medium,67.47,4.946
2024,Manufacturing,Jasper,Latin America,Large,67.82,3.721
2024,Manufacturing,Jasper,Latin America,Enterprise,85.99,5.035
2024,Manufacturing,Jasper,Middle East & Africa,Small,57.52,2.101
2024,Manufacturing,Jasper,Middle East & Africa,Medium,69.06,0.569
2024,Manufacturing,Jasper,Middle East & Africa,Large,68.68,1.457
2024,Manufacturing,Jasper,Middle East & Africa,Enterprise,78.81,5.483
2024,Education,ChatGPT,North America,Small,72.55,4.574
2024,Education,ChatGPT,North America,Medium,73.1,1.688
2024,Education,ChatGPT,North America,Large,82.86,0.645
2024,Education,ChatGPT,North America,Enterprise,86.43,0.771
2024,Education,ChatGPT,Europe,Small,58.65,3.171
2024,Education,ChatGPT,Europe,Medium,69.17,3.159
2024,Education,ChatGPT,Europe,Large,70.21,4.281
2024,Education,ChatGPT,Europe,Enterprise,81.29,2.893
2024,Education,ChatGPT,Asia-Pacific,Small,67.86,0.925
2024,Education,ChatGPT,Asia-Pacific,Medium,69.37,1.124
2024,Education,ChatGPT,Asia-Pacific,Large,80.23,5.609
2024,Education,ChatGPT,Asia-Pacific,Enterprise,84.38,5.339
2024,Education,ChatGPT,Latin America,Small,50.1,2.233
2024,Education,ChatGPT,Latin America,Medium,56.43,3.173
2024,Education,ChatGPT,Latin America,Large,65.43,4.166
2024,Education,ChatGPT,Latin America,Enterprise,72.0,4.653
2024,Education,ChatGPT,Middle East & Africa,Small,53.17,2.233
2024,Education,ChatGPT,Middle East & Africa,Medium,57.46,3.975
2024,Education,ChatGPT,Middle East & Africa,Large,58.09,2.585
2024,Education,ChatGPT,Middle East & Africa,Enterprise,67.55,2.572
2024,Education,GitHub Copilot,North America,Small,73.45,1.022
2024,Education,GitHub Copilot,North America,Medium,71.68,2.09
2024,Education,GitHub Copilot,North America,Large,86.17,1.566
2024,Education,GitHub Copilot,North America,Enterprise,82.32,5.399
2024,Education,GitHub Copilot,Europe,Small,68.31,2.67
2024,Education,GitHub Copilot,Europe,Medium,69.58,1.814
